slide_id,slide_type,forest,n,n_slide,n_runout,tp,tn,fp,fn,auc,auc_prob
34,3,2,6328,76,191.0,76,902,115,0,0.9908029430582214,0.9983773613496313
34,3,3,6328,76,191.0,76,902,115,0,0.9908029430582214,0.9983773613496313
34,3,4,6328,76,191.0,76,902,115,0,0.9908029430582214,0.9983773613496313
34,3,5,6328,76,191.0,76,902,115,0,0.9908029430582214,0.9983773613496313
35,0,0,12402,57,1973.0,57,622,1916,0,0.9223977318752532,0.9995608705847243
35,0,1,12402,57,1937.0,57,658,1880,0,0.9238558120696638,0.9996035045085374
35,0,2,12402,57,1937.0,57,658,1880,0,0.9238558120696638,0.9996035045085374
35,0,3,12402,57,1937.0,57,658,1880,0,0.9238558120696638,0.9996035045085374
35,0,4,12402,57,1973.0,57,622,1916,0,0.9223977318752532,0.9995608705847243
35,0,5,12402,57,1973.0,57,622,1916,0,0.9223977318752532,0.9995608705847243
35,1,0,12402,57,299.0,57,2296,242,0,0.9901984609153504,0.9985106549281264
35,1,1,12402,57,296.0,57,2299,239,0,0.9903199675982178,0.99858739599099
35,1,2,12402,57,296.0,57,2299,239,0,0.9903199675982178,0.99858739599099
35,1,3,12402,57,296.0,57,2299,239,0,0.9903199675982178,0.99858739599099
35,1,4,12402,57,299.0,57,2296,242,0,0.9901984609153504,0.9985106549281264
35,1,5,12402,57,299.0,57,2296,242,0,0.9901984609153504,0.9985106549281264
35,2,0,12402,57,701.0,57,1894,644,0,0.9739165654110976,0.9996248214704441
35,2,1,12402,57,697.0,57,1898,640,0,0.9740785743215876,0.9996226897742534
35,2,2,12402,57,697.0,57,1898,640,0,0.9740785743215876,0.9996226897742534
35,2,3,12402,57,697.0,57,1898,640,0,0.9740785743215876,0.9996226897742534
35,2,4,12402,57,701.0,57,1894,644,0,0.9739165654110976,0.9996248214704441
35,2,5,12402,57,701.0,57,1894,644,0,0.9739165654110976,0.9996248214704441
35,3,0,12402,57,307.0,57,2288,250,0,0.9898744430943701,0.9991785864011994
35,3,1,12402,57,305.0,57,2290,248,0,0.9899554475496153,0.9991800075319932
35,3,2,12402,57,305.0,57,2290,248,0,0.9899554475496153,0.9991800075319932
35,3,3,12402,57,305.0,57,2290,248,0,0.9899554475496153,0.9991800075319932
35,3,4,12402,57,307.0,57,2288,250,0,0.9898744430943701,0.9991785864011994
35,3,5,12402,57,307.0,57,2288,250,0,0.9898744430943701,0.9991785864011994
36,0,0,4329,54,2020.0,54,322,1966,0,0.7700584795321638,0.9995689841888673
36,0,1,4329,54,2020.0,54,322,1966,0,0.7700584795321638,0.9995689841888673
36,0,2,4329,54,2020.0,54,322,1966,0,0.7700584795321638,0.9995689841888673
36,0,3,4329,54,2020.0,54,322,1966,0,0.7700584795321638,0.9995689841888673
36,0,4,4329,54,2020.0,54,322,1966,0,0.7700584795321638,0.9995689841888673
36,0,5,4329,54,2020.0,54,322,1966,0,0.7700584795321638,0.9995689841888673
36,1,0,4329,54,201.0,54,2141,147,0,0.9828070175438596,0.9969590643274854
36,1,1,4329,54,201.0,54,2141,147,0,0.9828070175438596,0.9969590643274854
36,1,2,4329,54,201.0,54,2141,147,0,0.9828070175438596,0.9969590643274854
36,1,3,4329,54,201.0,54,2141,147,0,0.9828070175438596,0.9969590643274854
36,1,4,4329,54,201.0,54,2141,147,0,0.9828070175438596,0.9969590643274854
36,1,5,4329,54,201.0,54,2141,147,0,0.9828070175438596,0.9969590643274854
36,2,0,4329,54,1119.0,54,1223,1065,0,0.8754385964912281,0.9995581546458739
36,2,1,4329,54,1119.0,54,1223,1065,0,0.8754385964912281,0.9995581546458739
36,2,2,4329,54,1119.0,54,1223,1065,0,0.8754385964912281,0.9995581546458739
36,2,3,4329,54,1119.0,54,1223,1065,0,0.8754385964912281,0.9995581546458739
36,2,4,4329,54,1119.0,54,1223,1065,0,0.8754385964912281,0.9995581546458739
36,2,5,4329,54,1119.0,54,1223,1065,0,0.8754385964912281,0.9995581546458739
36,3,0,4329,54,203.0,54,2139,149,0,0.9825730994152047,0.9994325319471518
36,3,1,4329,54,203.0,54,2139,149,0,0.9825730994152047,0.9994325319471518
36,3,2,4329,54,203.0,54,2139,149,0,0.9825730994152047,0.9994325319471518
36,3,3,4329,54,203.0,54,2139,149,0,0.9825730994152047,0.9994325319471518
36,3,4,4329,54,203.0,54,2139,149,0,0.9825730994152047,0.9994325319471518
36,3,5,4329,54,203.0,54,2139,149,0,0.9825730994152047,0.9994325319471518
37,0,0,5200,8,1010.0,8,437,1002,0,0.9035053929121726,0.9997592449922958
37,0,1,5200,8,1010.0,8,437,1002,0,0.9035053929121726,0.9997592449922958
37,0,2,5200,8,1010.0,8,437,1002,0,0.9035053929121726,0.9997592449922958
37,0,3,5200,8,1010.0,8,437,1002,0,0.9035053929121726,0.9997592449922958
37,0,4,5200,8,1010.0,8,437,1002,0,0.9035053929121726,0.9997592449922958
37,0,5,5200,8,1010.0,8,437,1002,0,0.9035053929121726,0.9997592449922958
37,1,0,5200,8,87.0,8,1360,79,0,0.9923921417565486,0.997977657935285
37,1,1,5200,8,87.0,8,1360,79,0,0.9923921417565486,0.997977657935285
37,1,2,5200,8,87.0,8,1360,79,0,0.9923921417565486,0.997977657935285
37,1,3,5200,8,87.0,8,1360,79,0,0.9923921417565486,0.997977657935285
37,1,4,5200,8,87.0,8,1360,79,0,0.9923921417565486,0.997977657935285
37,1,5,5200,8,87.0,8,1360,79,0,0.9923921417565486,0.997977657935285
37,2,0,5200,8,522.0,8,925,514,0,0.9505007704160247,0.9995064522342065
37,2,1,5200,8,522.0,8,925,514,0,0.9505007704160247,0.9995064522342065
37,2,2,5200,8,522.0,8,925,514,0,0.9505007704160247,0.9995064522342065
37,2,3,5200,8,522.0,8,925,514,0,0.9505007704160247,0.9995064522342065
37,2,4,5200,8,522.0,8,925,514,0,0.9505007704160247,0.9995064522342065
37,2,5,5200,8,522.0,8,925,514,0,0.9505007704160247,0.9995064522342065
37,3,0,5200,8,87.0,8,1360,79,0,0.9923921417565486,0.9997833204930663
37,3,1,5200,8,87.0,8,1360,79,0,0.9923921417565486,0.9997833204930663
37,3,2,5200,8,87.0,8,1360,79,0,0.9923921417565486,0.9997833204930663
37,3,3,5200,8,87.0,8,1360,79,0,0.9923921417565486,0.9997833204930663
37,3,4,5200,8,87.0,8,1360,79,0,0.9923921417565486,0.9997833204930663
37,3,5,5200,8,87.0,8,1360,79,0,0.9923921417565486,0.9997833204930663
38,0,0,4515,8,1332.0,8,381,1324,0,0.8531173729753716,0.9999583980474818
38,0,1,4515,8,1332.0,8,381,1324,0,0.8531173729753716,0.9999583980474818
38,0,2,4515,8,1332.0,8,381,1324,0,0.8531173729753716,0.9999583980474818
38,0,3,4515,8,1332.0,8,381,1324,0,0.8531173729753716,0.9999583980474818
38,0,4,4515,8,1332.0,8,381,1324,0,0.8531173729753716,0.9999583980474818
38,0,5,4515,8,1332.0,8,381,1324,0,0.8531173729753716,0.9999583980474818
38,1,0,4515,8,68.0,8,1645,60,0,0.9933436875970711,0.9985577989793654
38,1,1,4515,8,68.0,8,1645,60,0,0.9933436875970711,0.9985577989793654
38,1,2,4515,8,68.0,8,1645,60,0,0.9933436875970711,0.9985577989793654
38,1,3,4515,8,68.0,8,1645,60,0,0.9933436875970711,0.9985577989793654
38,1,4,4515,8,68.0,8,1645,60,0,0.9933436875970711,0.9985577989793654
38,1,5,4515,8,68.0,8,1645,60,0,0.9933436875970711,0.9985577989793654
38,2,0,4515,8,508.0,8,1205,500,0,0.9445307299755935,0.9998890614599512
38,2,1,4515,8,508.0,8,1205,500,0,0.9445307299755935,0.9998890614599512
38,2,2,4515,8,508.0,8,1205,500,0,0.9445307299755935,0.9998890614599512
38,2,3,4515,8,508.0,8,1205,500,0,0.9445307299755935,0.9998890614599512
38,2,4,4515,8,508.0,8,1205,500,0,0.9445307299755935,0.9998890614599512
38,2,5,4515,8,508.0,8,1205,500,0,0.9445307299755935,0.9998890614599512
38,3,0,4515,8,67.0,8,1646,59,0,0.9934546261371201,0.9999722653649878
38,3,1,4515,8,67.0,8,1646,59,0,0.9934546261371201,0.9999722653649878
38,3,2,4515,8,67.0,8,1646,59,0,0.9934546261371201,0.9999722653649878
38,3,3,4515,8,67.0,8,1646,59,0,0.9934546261371201,0.9999722653649878
38,3,4,4515,8,67.0,8,1646,59,0,0.9934546261371201,0.9999722653649878
38,3,5,4515,8,67.0,8,1646,59,0,0.9934546261371201,0.9999722653649878
39,0,0,11286,62,1054.0,62,431,992,0,0.9558089807555239,0.9998598912468674
39,0,1,11286,62,1054.0,62,431,992,0,0.9558089807555239,0.9998598912468674
39,0,2,11286,62,1054.0,62,431,992,0,0.9558089807555239,0.9998598912468674
39,0,3,11286,62,1054.0,62,431,992,0,0.9558089807555239,0.9998598912468674
39,0,4,11286,62,1054.0,62,431,992,0,0.9558089807555239,0.9998598912468674
39,0,5,11286,62,1054.0,62,431,992,0,0.9558089807555239,0.9998598912468674
39,1,0,11286,62,377.0,62,1108,315,0,0.9859675694939415,0.9967925873129009
39,1,1,11286,62,377.0,62,1108,315,0,0.9859675694939415,0.9967925873129009
39,1,2,11286,62,377.0,62,1108,315,0,0.9859675694939415,0.9967925873129009
39,1,3,11286,62,377.0,62,1108,315,0,0.9859675694939415,0.9967925873129009
39,1,4,11286,62,377.0,62,1108,315,0,0.9859675694939415,0.9967925873129009
39,1,5,11286,62,377.0,62,1108,315,0,0.9859675694939415,0.9967925873129009
39,2,0,11286,62,583.0,62,902,521,0,0.9767908054169637,0.9994625571931116
39,2,1,11286,62,583.0,62,902,521,0,0.9767908054169637,0.9994625571931116
39,2,2,11286,62,583.0,62,902,521,0,0.9767908054169637,0.9994625571931116
39,2,3,11286,62,583.0,62,902,521,0,0.9767908054169637,0.9994625571931116
39,2,4,11286,62,583.0,62,902,521,0,0.9767908054169637,0.9994625571931116
39,2,5,11286,62,583.0,62,902,521,0,0.9767908054169637,0.9994625571931116
39,3,0,11286,62,374.0,62,1111,312,0,0.9861012116892374,0.9998577357275884
39,3,1,11286,62,374.0,62,1111,312,0,0.9861012116892374,0.9998577357275884
39,3,2,11286,62,374.0,62,1111,312,0,0.9861012116892374,0.9998577357275884
39,3,3,11286,62,374.0,62,1111,312,0,0.9861012116892374,0.9998577357275884
39,3,4,11286,62,374.0,62,1111,312,0,0.9861012116892374,0.9998577357275884
39,3,5,11286,62,374.0,62,1111,312,0,0.9861012116892374,0.9998577357275884
4,0,0,6426,65,580.0,65,356,515,0,0.959518943562333,0.9947927877813116
4,0,1,6426,65,576.0,65,360,511,0,0.9598333595346644,0.9947927877813116
4,0,2,6426,65,576.0,65,360,511,0,0.9598333595346644,0.9947927877813116
4,0,3,6426,65,576.0,65,360,511,0,0.9598333595346644,0.9947927877813116
4,0,4,6426,65,580.0,65,356,515,0,0.959518943562333,0.9947927877813116
4,0,5,6426,65,580.0,65,356,515,0,0.959518943562333,0.9947927877813116
4,1,0,6426,65,130.0,58,799,72,7,0.940494358651881,0.9435284727848791
4,1,1,6426,65,128.0,58,801,70,7,0.9406515666380467,0.9435587050899108
4,1,2,6426,65,128.0,58,801,70,7,0.9406515666380467,0.9435587050899108
4,1,3,6426,65,128.0,58,801,70,7,0.9406515666380467,0.9435587050899108
4,1,4,6426,65,130.0,58,799,72,7,0.940494358651881,0.9435284727848791
4,1,5,6426,65,130.0,58,799,72,7,0.940494358651881,0.9435284727848791
4,2,0,6426,65,320.0,58,609,262,7,0.9255595999661398,0.9412888636281184
4,2,1,6426,65,312.0,58,617,254,7,0.9261884319108026,0.9413940720496293
4,2,2,6426,65,312.0,58,617,254,7,0.9261884319108026,0.9413940720496293
4,2,3,6426,65,312.0,58,617,254,7,0.9261884319108026,0.9413940720496293
4,2,4,6426,65,320.0,58,609,262,7,0.9255595999661398,0.9412888636281184
4,2,5,6426,65,320.0,58,609,262,7,0.9255595999661398,0.9412888636281184
4,3,0,6426,65,130.0,58,799,72,7,0.940494358651881,0.9437231688292842
4,3,1,6426,65,128.0,58,801,70,7,0.9406515666380467,0.943726796705888
4,3,2,6426,65,128.0,58,801,70,7,0.9406515666380467,0.943726796705888
4,3,3,6426,65,128.0,58,801,70,7,0.9406515666380467,0.943726796705888
4,3,4,6426,65,130.0,58,799,72,7,0.940494358651881,0.9437231688292842
4,3,5,6426,65,130.0,58,799,72,7,0.940494358651881,0.9437231688292842
40,0,0,5243,16,568.0,16,385,552,0,0.947197245073656,0.9998027070977615
40,0,1,5243,16,568.0,16,385,552,0,0.947197245073656,0.9998027070977615
40,0,2,5243,16,568.0,16,385,552,0,0.947197245073656,0.9998027070977615
40,0,3,5243,16,568.0,16,385,552,0,0.947197245073656,0.9998027070977615
40,0,4,5243,16,568.0,16,385,552,0,0.947197245073656,0.9998027070977615
40,0,5,5243,16,568.0,16,385,552,0,0.947197245073656,0.9998027070977615
40,1,0,5243,16,96.0,16,857,80,0,0.9923474268222691,0.9983738281997322
40,1,1,5243,16,96.0,16,857,80,0,0.9923474268222691,0.9983738281997322
40,1,2,5243,16,96.0,16,857,80,0,0.9923474268222691,0.9983738281997322
40,1,3,5243,16,96.0,16,857,80,0,0.9923474268222691,0.9983738281997322
40,1,4,5243,16,96.0,16,857,80,0,0.9923474268222691,0.9983738281997322
40,1,5,5243,16,96.0,16,857,80,0,0.9923474268222691,0.9983738281997322
40,2,0,5243,16,294.0,16,659,278,0,0.9734073082073847,0.9997369427970155
40,2,1,5243,16,294.0,16,659,278,0,0.9734073082073847,0.9997369427970155
40,2,2,5243,16,294.0,16,659,278,0,0.9734073082073847,0.9997369427970155
40,2,3,5243,16,294.0,16,659,278,0,0.9734073082073847,0.9997369427970155
40,2,4,5243,16,294.0,16,659,278,0,0.9734073082073847,0.9997369427970155
40,2,5,5243,16,294.0,16,659,278,0,0.9734073082073847,0.9997369427970155
40,3,0,5243,16,97.0,16,856,81,0,0.9922517696575474,0.9998684713985078
40,3,1,5243,16,97.0,16,856,81,0,0.9922517696575474,0.9998684713985078
40,3,2,5243,16,97.0,16,856,81,0,0.9922517696575474,0.9998684713985078
40,3,3,5243,16,97.0,16,856,81,0,0.9922517696575474,0.9998684713985078
40,3,4,5243,16,97.0,16,856,81,0,0.9922517696575474,0.9998684713985078
40,3,5,5243,16,97.0,16,856,81,0,0.9922517696575474,0.9998684713985078
41,0,0,5232,22,1508.0,22,335,1486,0,0.8573896353166987,0.9994634444250567
41,0,1,5232,22,1508.0,22,335,1486,0,0.8573896353166987,0.9994634444250567
41,0,2,5232,22,1508.0,22,335,1486,0,0.8573896353166987,0.9994634444250567
41,0,3,5232,22,1508.0,22,335,1486,0,0.8573896353166987,0.9994634444250567
41,0,4,5232,22,1508.0,22,335,1486,0,0.8573896353166987,0.9994634444250567
41,0,5,5232,22,1508.0,22,335,1486,0,0.8573896353166987,0.9994634444250567
41,1,0,5232,22,104.0,22,1739,82,0,0.9921305182341651,0.9982725527831094
41,1,1,5232,22,104.0,22,1739,82,0,0.9921305182341651,0.9982725527831094
41,1,2,5232,22,104.0,22,1739,82,0,0.9921305182341651,0.9982725527831094
41,1,3,5232,22,104.0,22,1739,82,0,0.9921305182341651,0.9982725527831094
41,1,4,5232,22,104.0,22,1739,82,0,0.9921305182341651,0.9982725527831094
41,1,5,5232,22,104.0,22,1739,82,0,0.9921305182341651,0.9982725527831094
41,2,0,5232,22,867.0,22,976,845,0,0.9189059500959693,0.9994634444250567
41,2,1,5232,22,867.0,22,976,845,0,0.9189059500959693,0.9994634444250567
41,2,2,5232,22,867.0,22,976,845,0,0.9189059500959693,0.9994634444250567
41,2,3,5232,22,867.0,22,976,845,0,0.9189059500959693,0.9994634444250567
41,2,4,5232,22,867.0,22,976,845,0,0.9189059500959693,0.9994634444250567
41,2,5,5232,22,867.0,22,976,845,0,0.9189059500959693,0.9994634444250567
41,3,0,5232,22,103.0,22,1740,81,0,0.9922264875239923,0.9991929855173618
41,3,1,5232,22,103.0,22,1740,81,0,0.9922264875239923,0.9991929855173618
41,3,2,5232,22,103.0,22,1740,81,0,0.9922264875239923,0.9991929855173618
41,3,3,5232,22,103.0,22,1740,81,0,0.9922264875239923,0.9991929855173618
41,3,4,5232,22,103.0,22,1740,81,0,0.9922264875239923,0.9991929855173618
41,3,5,5232,22,103.0,22,1740,81,0,0.9922264875239923,0.9991929855173618
42,0,0,3708,6,1525.0,6,308,1519,0,0.7948406266882766,0.9994597514856833
42,0,1,3708,6,1525.0,6,308,1519,0,0.7948406266882766,0.9994597514856833
42,0,2,3708,6,1525.0,6,308,1519,0,0.7948406266882766,0.9994597514856833
42,0,3,3708,6,1525.0,6,308,1519,0,0.7948406266882766,0.9994597514856833
42,0,4,3708,6,1525.0,6,308,1519,0,0.7948406266882766,0.9994597514856833
42,0,5,3708,6,1525.0,6,308,1519,0,0.7948406266882766,0.9994597514856833
42,1,0,3708,6,92.0,6,1741,86,0,0.9883846569421934,0.9964883846569422
42,1,1,3708,6,92.0,6,1741,86,0,0.9883846569421934,0.9964883846569422
42,1,2,3708,6,92.0,6,1741,86,0,0.9883846569421934,0.9964883846569422
42,1,3,3708,6,92.0,6,1741,86,0,0.9883846569421934,0.9964883846569422
42,1,4,3708,6,92.0,6,1741,86,0,0.9883846569421934,0.9964883846569422
42,1,5,3708,6,92.0,6,1741,86,0,0.9883846569421934,0.9964883846569422
42,2,0,3708,6,688.0,6,1145,682,0,0.9078876283090221,0.9994597514856834
42,2,1,3708,6,688.0,6,1145,682,0,0.9078876283090221,0.9994597514856834
42,2,2,3708,6,688.0,6,1145,682,0,0.9078876283090221,0.9994597514856834
42,2,3,3708,6,688.0,6,1145,682,0,0.9078876283090221,0.9994597514856834
42,2,4,3708,6,688.0,6,1145,682,0,0.9078876283090221,0.9994597514856834
42,2,5,3708,6,688.0,6,1145,682,0,0.9078876283090221,0.9994597514856834
42,3,0,3708,6,91.0,6,1742,85,0,0.9885197190707726,0.9994597514856834
42,3,1,3708,6,91.0,6,1742,85,0,0.9885197190707726,0.9994597514856834
42,3,2,3708,6,91.0,6,1742,85,0,0.9885197190707726,0.9994597514856834
42,3,3,3708,6,91.0,6,1742,85,0,0.9885197190707726,0.9994597514856834
42,3,4,3708,6,91.0,6,1742,85,0,0.9885197190707726,0.9994597514856834
42,3,5,3708,6,91.0,6,1742,85,0,0.9885197190707726,0.9994597514856834
43,0,0,4160,8,1776.0,8,349,1768,0,0.7870905587668593,0.9999849470134874
43,0,1,4160,8,1776.0,8,349,1768,0,0.7870905587668593,0.9999849470134874
43,0,2,4160,8,1776.0,8,349,1768,0,0.7870905587668593,0.9999849470134874
43,0,3,4160,8,1776.0,8,349,1768,0,0.7870905587668593,0.9999849470134874
43,0,4,4160,8,1776.0,8,349,1768,0,0.7870905587668593,0.9999849470134874
43,0,5,4160,8,1776.0,8,349,1768,0,0.7870905587668593,0.9999849470134874
43,1,0,4160,8,130.0,8,1995,122,0,0.9853082851637766,0.9957851637764933
43,1,1,4160,8,130.0,8,1995,122,0,0.9853082851637766,0.9957851637764933
43,1,2,4160,8,130.0,8,1995,122,0,0.9853082851637766,0.9957851637764933
43,1,3,4160,8,130.0,8,1995,122,0,0.9853082851637766,0.9957851637764933
43,1,4,4160,8,130.0,8,1995,122,0,0.9853082851637766,0.9957851637764933
43,1,5,4160,8,130.0,8,1995,122,0,0.9853082851637766,0.9957851637764933
43,2,0,4160,8,1012.0,8,1113,1004,0,0.8790944123314066,1.0
43,2,1,4160,8,1012.0,8,1113,1004,0,0.8790944123314066,1.0
43,2,2,4160,8,1012.0,8,1113,1004,0,0.8790944123314066,1.0
43,2,3,4160,8,1012.0,8,1113,1004,0,0.8790944123314066,1.0
43,2,4,4160,8,1012.0,8,1113,1004,0,0.8790944123314066,1.0
43,2,5,4160,8,1012.0,8,1113,1004,0,0.8790944123314066,1.0
43,3,0,4160,8,130.0,8,1995,122,0,0.9853082851637766,1.0
43,3,1,4160,8,130.0,8,1995,122,0,0.9853082851637766,1.0
43,3,2,4160,8,130.0,8,1995,122,0,0.9853082851637766,1.0
43,3,3,4160,8,130.0,8,1995,122,0,0.9853082851637766,1.0
43,3,4,4160,8,130.0,8,1995,122,0,0.9853082851637766,1.0
43,3,5,4160,8,130.0,8,1995,122,0,0.9853082851637766,1.0
44,0,0,5824,8,1598.0,8,403,1590,0,0.8633081155433288,0.9999892537826685
44,0,1,5824,8,1598.0,8,403,1590,0,0.8633081155433288,0.9999892537826685
44,0,2,5824,8,1598.0,8,403,1590,0,0.8633081155433288,0.9999892537826685
44,0,3,5824,8,1598.0,8,403,1590,0,0.8633081155433288,0.9999892537826685
44,0,4,5824,8,1598.0,8,403,1590,0,0.8633081155433288,0.9999892537826685
44,0,5,5824,8,1598.0,8,403,1590,0,0.8633081155433288,0.9999892537826685
44,1,0,5824,8,74.0,8,1927,66,0,0.9943259972489684,0.9986244841815681
44,1,1,5824,8,74.0,8,1927,66,0,0.9943259972489684,0.9986244841815681
44,1,2,5824,8,74.0,8,1927,66,0,0.9943259972489684,0.9986244841815681
44,1,3,5824,8,74.0,8,1927,66,0,0.9943259972489684,0.9986244841815681
44,1,4,5824,8,74.0,8,1927,66,0,0.9943259972489684,0.9986244841815681
44,1,5,5824,8,74.0,8,1927,66,0,0.9943259972489684,0.9986244841815681
44,2,0,5824,8,663.0,8,1338,655,0,0.9436898211829435,0.9999677613480055
44,2,1,5824,8,663.0,8,1338,655,0,0.9436898211829435,0.9999677613480055
44,2,2,5824,8,663.0,8,1338,655,0,0.9436898211829435,0.9999677613480055
44,2,3,5824,8,663.0,8,1338,655,0,0.9436898211829435,0.9999677613480055
44,2,4,5824,8,663.0,8,1338,655,0,0.9436898211829435,0.9999677613480055
44,2,5,5824,8,663.0,8,1338,655,0,0.9436898211829435,0.9999677613480055
44,3,0,5824,8,73.0,8,1928,65,0,0.9944119669876204,1.0
44,3,1,5824,8,73.0,8,1928,65,0,0.9944119669876204,1.0
44,3,2,5824,8,73.0,8,1928,65,0,0.9944119669876204,1.0
44,3,3,5824,8,73.0,8,1928,65,0,0.9944119669876204,1.0
44,3,4,5824,8,73.0,8,1928,65,0,0.9944119669876204,1.0
44,3,5,5824,8,73.0,8,1928,65,0,0.9944119669876204,1.0
45,0,0,4636,91,1995.0,91,416,1904,0,0.7905390539053905,0.9962354477205962
45,0,1,4636,91,1995.0,91,416,1904,0,0.7905390539053905,0.9962354477205962
45,0,2,4636,91,1995.0,91,416,1904,0,0.7905390539053905,0.9962354477205962
45,0,3,4636,91,1995.0,91,416,1904,0,0.7905390539053905,0.9962354477205962
45,0,4,4636,91,1995.0,91,416,1904,0,0.7905390539053905,0.9962354477205962
45,0,5,4636,91,1995.0,91,416,1904,0,0.7905390539053905,0.9962354477205962
45,1,0,4636,91,321.0,91,2090,230,0,0.9746974697469747,0.9933388943289934
45,1,1,4636,91,321.0,91,2090,230,0,0.9746974697469747,0.9933388943289934
45,1,2,4636,91,321.0,91,2090,230,0,0.9746974697469747,0.9933388943289934
45,1,3,4636,91,321.0,91,2090,230,0,0.9746974697469747,0.9933388943289934
45,1,4,4636,91,321.0,91,2090,230,0,0.9746974697469747,0.9933388943289934
45,1,5,4636,91,321.0,91,2090,230,0,0.9746974697469747,0.9933388943289934
45,2,0,4636,91,995.0,91,1416,904,0,0.9005500550055006,0.9955451589114955
45,2,1,4636,91,995.0,91,1416,904,0,0.9005500550055006,0.9955451589114955
45,2,2,4636,91,995.0,91,1416,904,0,0.9005500550055006,0.9955451589114955
45,2,3,4636,91,995.0,91,1416,904,0,0.9005500550055006,0.9955451589114955
45,2,4,4636,91,995.0,91,1416,904,0,0.9005500550055006,0.9955451589114955
45,2,5,4636,91,995.0,91,1416,904,0,0.9005500550055006,0.9955451589114955
45,3,0,4636,91,318.0,91,2093,227,0,0.975027502750275,0.9942504140523943
45,3,1,4636,91,318.0,91,2093,227,0,0.975027502750275,0.9942504140523943
45,3,2,4636,91,318.0,91,2093,227,0,0.975027502750275,0.9942504140523943
45,3,3,4636,91,318.0,91,2093,227,0,0.975027502750275,0.9942504140523943
45,3,4,4636,91,318.0,91,2093,227,0,0.975027502750275,0.9942504140523943
45,3,5,4636,91,318.0,91,2093,227,0,0.975027502750275,0.9942504140523943
46,0,0,11988,50,2875.0,50,671,2825,0,0.88168034846708,0.9987703132853074
46,0,1,11988,50,2870.0,50,676,2820,0,0.8818897637795275,0.9987594236890601
46,0,2,11988,50,2870.0,50,676,2820,0,0.8818897637795275,0.9987594236890601
46,0,3,11988,50,2870.0,50,676,2820,0,0.8818897637795275,0.9987594236890601
46,0,4,11988,50,2875.0,50,671,2825,0,0.88168034846708,0.9987703132853074
46,0,5,11988,50,2875.0,50,671,2825,0,0.88168034846708,0.9987703132853074
46,1,0,11988,50,586.0,50,2960,536,0,0.9775506785056124,0.994220137376445
46,1,1,11988,50,585.0,50,2961,535,0,0.9775925615681019,0.994220137376445
46,1,2,11988,50,585.0,50,2961,535,0,0.9775925615681019,0.994220137376445
46,1,3,11988,50,585.0,50,2961,535,0,0.9775925615681019,0.994220137376445
46,1,4,11988,50,586.0,50,2960,536,0,0.9775506785056124,0.994220137376445
46,1,5,11988,50,586.0,50,2960,536,0,0.9775506785056124,0.994220137376445
46,2,0,11988,50,1240.0,50,2306,1190,0,0.9501591556374602,0.9976947562405764
46,2,1,11988,50,1239.0,50,2307,1189,0,0.9502010386999498,0.9976796783380801
46,2,2,11988,50,1239.0,50,2307,1189,0,0.9502010386999498,0.9976796783380801
46,2,3,11988,50,1239.0,50,2307,1189,0,0.9502010386999498,0.9976796783380801
46,2,4,11988,50,1240.0,50,2306,1190,0,0.9501591556374602,0.9976947562405764
46,2,5,11988,50,1240.0,50,2306,1190,0,0.9501591556374602,0.9976947562405764
46,3,0,11988,50,575.0,50,2971,525,0,0.9780113921929972,0.9991933322164517
46,3,1,11988,50,574.0,50,2972,524,0,0.9780532752554867,0.9992033841514492
46,3,2,11988,50,574.0,50,2972,524,0,0.9780532752554867,0.9992033841514492
46,3,3,11988,50,574.0,50,2972,524,0,0.9780532752554867,0.9992033841514492
46,3,4,11988,50,575.0,50,2971,525,0,0.9780113921929972,0.9991933322164517
46,3,5,11988,50,575.0,50,2971,525,0,0.9780113921929972,0.9991933322164517
47,0,0,3570,14,963.0,14,309,949,0,0.8665635545556806,0.9997890888638921
47,0,1,3570,14,963.0,14,309,949,0,0.8665635545556806,0.9997890888638921
47,0,2,3570,14,963.0,14,309,949,0,0.8665635545556806,0.9997890888638921
47,0,3,3570,14,963.0,14,309,949,0,0.8665635545556806,0.9997890888638921
47,0,4,3570,14,963.0,14,309,949,0,0.8665635545556806,0.9997890888638921
47,0,5,3570,14,963.0,14,309,949,0,0.8665635545556806,0.9997890888638921
47,1,0,3570,14,98.0,14,1174,84,0,0.9881889763779528,0.9973284589426322
47,1,1,3570,14,98.0,14,1174,84,0,0.9881889763779528,0.9973284589426322
47,1,2,3570,14,98.0,14,1174,84,0,0.9881889763779528,0.9973284589426322
47,1,3,3570,14,98.0,14,1174,84,0,0.9881889763779528,0.9973284589426322
47,1,4,3570,14,98.0,14,1174,84,0,0.9881889763779528,0.9973284589426322
47,1,5,3570,14,98.0,14,1174,84,0,0.9881889763779528,0.9973284589426322
47,2,0,3570,14,524.0,14,748,510,0,0.9282902137232846,0.9992768761047726
47,2,1,3570,14,524.0,14,748,510,0,0.9282902137232846,0.9992768761047726
47,2,2,3570,14,524.0,14,748,510,0,0.9282902137232846,0.9992768761047726
47,2,3,3570,14,524.0,14,748,510,0,0.9282902137232846,0.9992768761047726
47,2,4,3570,14,524.0,14,748,510,0,0.9282902137232846,0.9992768761047726
47,2,5,3570,14,524.0,14,748,510,0,0.9282902137232846,0.9992768761047726
47,3,0,3570,14,96.0,14,1176,82,0,0.9884701912260968,0.999578177727784
