slide_id,slide_type,forest,n,n_slide,n_runout,tp,tn,fp,fn,auc,auc_prob
14,1,5,3740,46,189.0,46,348,143,0,0.9806442880346508,0.9952625879805089
14,2,0,3740,46,278.0,46,259,232,0,0.9685977260422307,0.9993291118382335
14,2,1,3740,46,278.0,46,259,232,0,0.9685977260422307,0.9993291118382335
14,2,2,3740,46,278.0,46,259,232,0,0.9685977260422307,0.9993291118382335
14,2,3,3740,46,278.0,46,259,232,0,0.9685977260422307,0.9993291118382335
14,2,4,3740,46,278.0,46,259,232,0,0.9685977260422307,0.9993291118382335
14,2,5,3740,46,278.0,46,259,232,0,0.9685977260422307,0.9993291118382335
14,3,0,3740,46,198.0,46,339,152,0,0.979426096372496,0.9986758786280925
14,3,1,3740,46,198.0,46,339,152,0,0.979426096372496,0.9986758786280925
14,3,2,3740,46,198.0,46,339,152,0,0.979426096372496,0.9986758786280925
14,3,3,3740,46,198.0,46,339,152,0,0.979426096372496,0.9986758786280925
14,3,4,3740,46,198.0,46,339,152,0,0.979426096372496,0.9986758786280925
14,3,5,3740,46,198.0,46,339,152,0,0.979426096372496,0.9986758786280925
15,0,0,1560,23,114.0,23,203,91,0,0.9703968770331814,0.9981330089672145
15,0,1,1560,23,114.0,23,203,91,0,0.9703968770331814,0.9981330089672145
15,0,2,1560,23,114.0,23,203,91,0,0.9703968770331814,0.9981330089672145
15,0,3,1560,23,114.0,23,203,91,0,0.9703968770331814,0.9981330089672145
15,0,4,1560,23,114.0,23,203,91,0,0.9703968770331814,0.9981330089672145
15,0,5,1560,23,114.0,23,203,91,0,0.9703968770331814,0.9981330089672145
15,1,0,1560,23,90.0,23,227,67,0,0.9782042940793755,0.9936494017142372
15,1,1,1560,23,90.0,23,227,67,0,0.9782042940793755,0.9936494017142372
15,1,2,1560,23,90.0,23,227,67,0,0.9782042940793755,0.9936494017142372
15,1,3,1560,23,90.0,23,227,67,0,0.9782042940793755,0.9936494017142372
15,1,4,1560,23,90.0,23,227,67,0,0.9782042940793755,0.9936494017142372
15,1,5,1560,23,90.0,23,227,67,0,0.9782042940793755,0.9936494017142372
15,2,0,1560,23,137.0,23,180,114,0,0.962914769030579,0.9977228366948601
15,2,1,1560,23,137.0,23,180,114,0,0.962914769030579,0.9977228366948601
15,2,2,1560,23,137.0,23,180,114,0,0.962914769030579,0.9977228366948601
15,2,3,1560,23,137.0,23,180,114,0,0.962914769030579,0.9977228366948601
15,2,4,1560,23,137.0,23,180,114,0,0.962914769030579,0.9977228366948601
15,2,5,1560,23,137.0,23,180,114,0,0.962914769030579,0.9977228366948601
15,3,0,1560,23,100.0,23,217,77,0,0.9749512036434612,0.997920850895307
15,3,1,1560,23,100.0,23,217,77,0,0.9749512036434612,0.997920850895307
15,3,2,1560,23,100.0,23,217,77,0,0.9749512036434612,0.997920850895307
15,3,3,1560,23,100.0,23,217,77,0,0.9749512036434612,0.997920850895307
15,3,4,1560,23,100.0,23,217,77,0,0.9749512036434612,0.997920850895307
15,3,5,1560,23,100.0,23,217,77,0,0.9749512036434612,0.997920850895307
16,0,0,8775,107,279.0,107,631,172,0,0.9900784494693123,0.9989940440507356
16,0,1,8775,107,278.0,107,632,171,0,0.9901361329026304,0.9989951222457509
16,0,2,8775,107,278.0,107,632,171,0,0.9901361329026304,0.9989951222457509
16,0,3,8775,107,278.0,107,632,171,0,0.9901361329026304,0.9989951222457509
16,0,4,8775,107,279.0,107,631,172,0,0.9900784494693123,0.9989940440507356
16,0,5,8775,107,279.0,107,631,172,0,0.9900784494693123,0.9989940440507356
16,1,0,8775,107,309.0,107,601,202,0,0.9883479464697739,0.9976861934971902
16,1,1,8775,107,309.0,107,601,202,0,0.9883479464697739,0.9976861934971902
16,1,2,8775,107,309.0,107,601,202,0,0.9883479464697739,0.9976861934971902
16,1,3,8775,107,309.0,107,601,202,0,0.9883479464697739,0.9976861934971902
16,1,4,8775,107,309.0,107,601,202,0,0.9883479464697739,0.9976861934971902
16,1,5,8775,107,309.0,107,601,202,0,0.9883479464697739,0.9976861934971902
16,2,0,8775,107,454.0,107,456,347,0,0.979983848638671,0.9985573750695437
16,2,1,8775,107,454.0,107,456,347,0,0.979983848638671,0.9985573750695437
16,2,2,8775,107,454.0,107,456,347,0,0.979983848638671,0.9985573750695437
16,2,3,8775,107,454.0,107,456,347,0,0.979983848638671,0.9985573750695437
16,2,4,8775,107,454.0,107,456,347,0,0.979983848638671,0.9985573750695437
16,2,5,8775,107,454.0,107,456,347,0,0.979983848638671,0.9985573750695437
16,3,0,8775,107,282.0,107,628,175,0,0.9899053991693585,0.99891749220465
16,3,1,8775,107,282.0,107,628,175,0,0.9899053991693585,0.99891749220465
16,3,2,8775,107,282.0,107,628,175,0,0.9899053991693585,0.99891749220465
16,3,3,8775,107,282.0,107,628,175,0,0.9899053991693585,0.99891749220465
16,3,4,8775,107,282.0,107,628,175,0,0.9899053991693585,0.99891749220465
16,3,5,8775,107,282.0,107,628,175,0,0.9899053991693585,0.99891749220465
17,0,0,12426,63,339.0,63,607,276,0,0.988837660761951,0.9998324493592632
17,0,1,12426,63,339.0,63,607,276,0,0.988837660761951,0.9998324493592632
17,0,2,12426,63,339.0,63,607,276,0,0.988837660761951,0.9998324493592632
17,0,3,12426,63,339.0,63,607,276,0,0.988837660761951,0.9998324493592632
17,0,4,12426,63,339.0,63,607,276,0,0.988837660761951,0.9998324493592632
17,0,5,12426,63,339.0,63,607,276,0,0.988837660761951,0.9998324493592632
17,1,0,12426,63,256.0,63,690,193,0,0.9921944511849874,0.998099166868883
17,1,1,12426,63,256.0,63,690,193,0,0.9921944511849874,0.998099166868883
17,1,2,12426,63,256.0,63,690,193,0,0.9921944511849874,0.998099166868883
17,1,3,12426,63,256.0,63,690,193,0,0.9921944511849874,0.998099166868883
17,1,4,12426,63,256.0,63,690,193,0,0.9921944511849874,0.998099166868883
17,1,5,12426,63,256.0,63,690,193,0,0.9921944511849874,0.998099166868883
17,2,0,12426,63,389.0,63,557,326,0,0.9868154978565072,0.9997830187104636
17,2,1,12426,63,389.0,63,557,326,0,0.9868154978565072,0.9997830187104636
17,2,2,12426,63,389.0,63,557,326,0,0.9868154978565072,0.9997830187104636
17,2,3,12426,63,389.0,63,557,326,0,0.9868154978565072,0.9997830187104636
17,2,4,12426,63,389.0,63,557,326,0,0.9868154978565072,0.9997830187104636
17,2,5,12426,63,389.0,63,557,326,0,0.9868154978565072,0.9997830187104636
17,3,0,12426,63,300.0,63,646,237,0,0.9904149478281971,0.9998285976203958
17,3,1,12426,63,300.0,63,646,237,0,0.9904149478281971,0.9998285976203958
17,3,2,12426,63,300.0,63,646,237,0,0.9904149478281971,0.9998285976203958
17,3,3,12426,63,300.0,63,646,237,0,0.9904149478281971,0.9998285976203958
17,3,4,12426,63,300.0,63,646,237,0,0.9904149478281971,0.9998285976203958
17,3,5,12426,63,300.0,63,646,237,0,0.9904149478281971,0.9998285976203958
18,0,0,6580,191,375.0,132,370,243,59,0.8265326776470358,0.9286408494967217
18,0,1,6580,191,375.0,132,370,243,59,0.8265326776470358,0.9286408494967217
18,0,2,6580,191,375.0,132,370,243,59,0.8265326776470358,0.9286408494967217
18,0,3,6580,191,375.0,132,370,243,59,0.8265326776470358,0.9286408494967217
18,0,4,6580,191,375.0,132,370,243,59,0.8265326776470358,0.9286408494967217
18,0,5,6580,191,375.0,132,370,243,59,0.8265326776470358,0.9286408494967217
18,1,0,6580,191,230.0,130,513,100,61,0.8324881852726259,0.8401928543742149
18,1,1,6580,191,230.0,130,513,100,61,0.8324881852726259,0.8401928543742149
18,1,2,6580,191,230.0,130,513,100,61,0.8324881852726259,0.8401928543742149
18,1,3,6580,191,230.0,130,513,100,61,0.8324881852726259,0.8401928543742149
18,1,4,6580,191,230.0,130,513,100,61,0.8324881852726259,0.8401928543742149
18,1,5,6580,191,230.0,130,513,100,61,0.8324881852726259,0.8401928543742149
18,2,0,6580,191,345.0,130,398,215,61,0.8234883417916429,0.8358873521981088
18,2,1,6580,191,345.0,130,398,215,61,0.8234883417916429,0.8358873521981088
18,2,2,6580,191,345.0,130,398,215,61,0.8234883417916429,0.8358873521981088
18,2,3,6580,191,345.0,130,398,215,61,0.8234883417916429,0.8358873521981088
18,2,4,6580,191,345.0,130,398,215,61,0.8234883417916429,0.8358873521981088
18,2,5,6580,191,345.0,130,398,215,61,0.8234883417916429,0.8358873521981088
18,3,0,6580,191,232.0,131,512,101,60,0.835027726811216,0.8407312470140516
18,3,1,6580,191,232.0,131,512,101,60,0.835027726811216,0.8407312470140516
18,3,2,6580,191,232.0,131,512,101,60,0.835027726811216,0.8407312470140516
18,3,3,6580,191,232.0,131,512,101,60,0.835027726811216,0.8407312470140516
18,3,4,6580,191,232.0,131,512,101,60,0.835027726811216,0.8407312470140516
18,3,5,6580,191,232.0,131,512,101,60,0.835027726811216,0.8407312470140516
19,0,0,1472,106,278.0,96,178,182,10,0.8862123263073567,0.9728549131191468
19,0,1,1472,106,278.0,96,178,182,10,0.8862123263073567,0.9728549131191468
19,0,2,1472,106,278.0,96,178,182,10,0.8862123263073567,0.9728549131191468
19,0,3,1472,106,278.0,96,178,182,10,0.8862123263073567,0.9728549131191468
19,0,4,1472,106,278.0,96,178,182,10,0.8862123263073567,0.9728549131191468
19,0,5,1472,106,278.0,96,178,182,10,0.8862123263073567,0.9728549131191468
19,1,0,1472,106,141.0,88,307,53,18,0.8956946324484102,0.91893422470234
19,1,1,1472,106,141.0,88,307,53,18,0.8956946324484102,0.91893422470234
19,1,2,1472,106,141.0,88,307,53,18,0.8956946324484102,0.91893422470234
19,1,3,1472,106,141.0,88,307,53,18,0.8956946324484102,0.91893422470234
19,1,4,1472,106,141.0,88,307,53,18,0.8956946324484102,0.91893422470234
19,1,5,1472,106,141.0,88,307,53,18,0.8956946324484102,0.91893422470234
19,2,0,1472,106,237.0,94,217,143,12,0.8910536202657532,0.9606998812121882
19,2,1,1472,106,237.0,94,217,143,12,0.8910536202657532,0.9606998812121882
19,2,2,1472,106,237.0,94,217,143,12,0.8910536202657532,0.9606998812121882
19,2,3,1472,106,237.0,94,217,143,12,0.8910536202657532,0.9606998812121882
19,2,4,1472,106,237.0,94,217,143,12,0.8910536202657532,0.9606998812121882
19,2,5,1472,106,237.0,94,217,143,12,0.8910536202657532,0.9606998812121882
19,3,0,1472,106,162.0,88,286,74,18,0.8880079560208846,0.9191137876736927
19,3,1,1472,106,162.0,88,286,74,18,0.8880079560208846,0.9191137876736927
19,3,2,1472,106,162.0,88,286,74,18,0.8880079560208846,0.9191137876736927
19,3,3,1472,106,162.0,88,286,74,18,0.8880079560208846,0.9191137876736927
19,3,4,1472,106,162.0,88,286,74,18,0.8880079560208846,0.9191137876736927
19,3,5,1472,106,162.0,88,286,74,18,0.8880079560208846,0.9191137876736927
2,0,0,912,160,126.0,109,135,17,51,0.8293218085106383,0.9560588430851064
2,0,1,912,160,126.0,109,135,17,51,0.8293218085106383,0.9561627327127659
2,0,2,912,160,126.0,109,135,17,51,0.8293218085106383,0.9561627327127659
2,0,3,912,160,126.0,109,135,17,51,0.8293218085106383,0.9561627327127659
2,0,4,912,160,126.0,109,135,17,51,0.8293218085106383,0.9560588430851064
2,0,5,912,160,126.0,109,135,17,51,0.8293218085106383,0.9560588430851064
2,1,0,912,160,100.0,85,137,15,75,0.7556515957446809,0.862749335106383
2,1,1,912,160,100.0,85,137,15,75,0.7556515957446809,0.8627077792553192
2,1,2,912,160,100.0,85,137,15,75,0.7556515957446809,0.8627077792553192
2,1,3,912,160,100.0,85,137,15,75,0.7556515957446809,0.8627077792553192
2,1,4,912,160,100.0,85,137,15,75,0.7556515957446809,0.862749335106383
2,1,5,912,160,100.0,85,137,15,75,0.7556515957446809,0.862749335106383
2,2,0,912,160,140.0,115,127,25,45,0.8427526595744681,0.9084150598404256
2,2,1,912,160,140.0,115,127,25,45,0.8427526595744681,0.9084067486702128
2,2,2,912,160,140.0,115,127,25,45,0.8427526595744681,0.9084067486702128
2,2,3,912,160,140.0,115,127,25,45,0.8427526595744681,0.9084067486702128
2,2,4,912,160,140.0,115,127,25,45,0.8427526595744681,0.9084150598404256
2,2,5,912,160,140.0,115,127,25,45,0.8427526595744681,0.9084150598404256
2,3,0,912,160,101.0,87,138,14,73,0.7625664893617021,0.8626329787234043
2,3,1,912,160,101.0,87,138,14,73,0.7625664893617021,0.8626122007978724
2,3,2,912,160,101.0,87,138,14,73,0.7625664893617021,0.8626122007978724
2,3,3,912,160,101.0,87,138,14,73,0.7625664893617021,0.8626122007978724
2,3,4,912,160,101.0,87,138,14,73,0.7625664893617021,0.8626329787234043
2,3,5,912,160,101.0,87,138,14,73,0.7625664893617021,0.8626329787234043
20,0,0,2666,107,417.0,104,304,313,3,0.9248246065745601,0.9820771840635762
20,0,1,2666,107,417.0,104,304,313,3,0.9248246065745601,0.9820790101273498
20,0,2,2666,107,417.0,104,304,313,3,0.9248246065745601,0.9820790101273498
20,0,3,2666,107,417.0,104,304,313,3,0.9248246065745601,0.9820790101273498
20,0,4,2666,107,417.0,104,304,313,3,0.9248246065745601,0.9820771840635762
20,0,5,2666,107,417.0,104,304,313,3,0.9248246065745601,0.9820771840635762
20,1,0,2666,107,211.0,88,494,123,19,0.8871821279486366,0.9380325258479326
20,1,1,2666,107,211.0,88,494,123,19,0.8871821279486366,0.9380325258479326
20,1,2,2666,107,211.0,88,494,123,19,0.8871821279486366,0.9380325258479326
20,1,3,2666,107,211.0,88,494,123,19,0.8871821279486366,0.9380325258479326
20,1,4,2666,107,211.0,88,494,123,19,0.8871821279486366,0.9380325258479326
20,1,5,2666,107,211.0,88,494,123,19,0.8871821279486366,0.9380325258479326
20,2,0,2666,107,382.0,104,339,278,3,0.9316632154061348,0.9797507788161994
20,2,1,2666,107,382.0,104,339,278,3,0.9316632154061348,0.9797507788161994
20,2,2,2666,107,382.0,104,339,278,3,0.9316632154061348,0.9797507788161994
20,2,3,2666,107,382.0,104,339,278,3,0.9316632154061348,0.9797507788161994
20,2,4,2666,107,382.0,104,339,278,3,0.9316632154061348,0.9797507788161994
20,2,5,2666,107,382.0,104,339,278,3,0.9316632154061348,0.9797507788161994
20,3,0,2666,107,215.0,85,487,130,22,0.8717957145935364,0.933606147261087
20,3,1,2666,107,215.0,85,487,130,22,0.8717957145935364,0.933606147261087
20,3,2,2666,107,215.0,85,487,130,22,0.8717957145935364,0.933606147261087
20,3,3,2666,107,215.0,85,487,130,22,0.8717957145935364,0.933606147261087
20,3,4,2666,107,215.0,85,487,130,22,0.8717957145935364,0.933606147261087
20,3,5,2666,107,215.0,85,487,130,22,0.8717957145935364,0.933606147261087
21,0,0,2485,69,273.0,69,256,204,0,0.9577814569536424,0.9958459305115654
21,0,1,2485,69,273.0,69,256,204,0,0.9577814569536424,0.9958459305115654
21,0,2,2485,69,273.0,69,256,204,0,0.9577814569536424,0.9958459305115654
21,0,3,2485,69,273.0,69,256,204,0,0.9577814569536424,0.9958459305115654
21,0,4,2485,69,273.0,69,256,204,0,0.9577814569536424,0.9958459305115654
21,0,5,2485,69,273.0,69,256,204,0,0.9577814569536424,0.9958459305115654
21,1,0,2485,69,200.0,69,329,131,0,0.9728890728476821,0.9897842883194164
21,1,1,2485,69,200.0,69,329,131,0,0.9728890728476821,0.9897842883194164
21,1,2,2485,69,200.0,69,329,131,0,0.9728890728476821,0.9897842883194164
21,1,3,2485,69,200.0,69,329,131,0,0.9728890728476821,0.9897842883194164
21,1,4,2485,69,200.0,69,329,131,0,0.9728890728476821,0.9897842883194164
21,1,5,2485,69,200.0,69,329,131,0,0.9728890728476821,0.9897842883194164
21,2,0,2485,69,254.0,69,275,185,0,0.9617135761589404,0.9958639264804684
21,2,1,2485,69,254.0,69,275,185,0,0.9617135761589404,0.9958639264804684
21,2,2,2485,69,254.0,69,275,185,0,0.9617135761589404,0.9958639264804684
21,2,3,2485,69,254.0,69,275,185,0,0.9617135761589404,0.9958639264804684
21,2,4,2485,69,254.0,69,275,185,0,0.9617135761589404,0.9958639264804684
21,2,5,2485,69,254.0,69,275,185,0,0.9617135761589404,0.9958639264804684
21,3,0,2485,69,208.0,69,321,139,0,0.9712334437086092,0.9911279873308378
21,3,1,2485,69,208.0,69,321,139,0,0.9712334437086092,0.9911279873308378
21,3,2,2485,69,208.0,69,321,139,0,0.9712334437086092,0.9911279873308378
21,3,3,2485,69,208.0,69,321,139,0,0.9712334437086092,0.9911279873308378
21,3,4,2485,69,208.0,69,321,139,0,0.9712334437086092,0.9911279873308378
21,3,5,2485,69,208.0,69,321,139,0,0.9712334437086092,0.9911279873308378
22,0,0,819,79,242.0,75,132,167,4,0.8618457064659596,0.9605713308244953
22,0,1,819,79,242.0,75,132,167,4,0.8618457064659596,0.9605969893944577
22,0,2,819,79,242.0,75,132,167,4,0.8618457064659596,0.9605969893944577
22,0,3,819,79,242.0,75,132,167,4,0.8618457064659596,0.9605969893944577
22,0,4,819,79,242.0,75,132,167,4,0.8618457064659596,0.9605713308244953
22,0,5,819,79,242.0,75,132,167,4,0.8618457064659596,0.9605713308244953
